            RecipeId,Name,AuthorId,AuthorName,CookTime,PrepTime,TotalTime,DatePublished,Description,RecipeCategory,RecipeIngredientParts,AggregatedRating,ReviewCount,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,RecipeServings,RecipeYield
1256,Spanakorizo Lasagna,2541,Emma-Jane,PT1H30M,PT10M,PT1H40M,2005-08-15T19:34:00Z,This was suggested by my BF to use up some left over Spanakorizo (spinach &amp; Rice) and was delicious.  The Spanakorizo was posted by Tina T and Pat G on fatfree.com.  The sauce is from Delia Smith's Vegetarian Collection.,One Dish Meal,"c(""chopped tomatoes"", ""feta"", ""parmesan cheese"", ""water"", ""onions"", ""frozen chopped spinach"", ""tomato juice"", ""basmati rice"", ""salt"", ""pepper"", ""dried mint"", ""milk"", ""butter"", ""plain flour"", ""bay leaf"", ""parmesan cheese"", ""salt"", ""pepper"")",,,573.1,23.1,13.9,69.7,1885.2,71.7,8.0,12.3,24.6,6.0,
1257,Chocolate Mint Wafers,935,Dine  Dish,,PT20M,PT20M,2005-08-15T21:48:00Z,Make and share this Chocolate Mint Wafers recipe from Food.com.,Dessert,character(0),4.5,2.0,744.0,38.5,18.1,3.8,224.9,96.2,6.3,36.0,7.3,,1 1/2 dozen
1258,Spuzzerella Chicken,2960,floridoodle,PT10M,PT45M,PT55M,2005-08-15T21:51:00Z,"Delicious tender chicken rolls stuffed with spinach, mushrooms, and mozzerella cheese. Made with low-fat ingredients or you can substitute full-fat ingredients. I made this up as I went along. I served this with pasta and everyone absolutely loved it.",Chicken,"c(""boneless skinless chicken breast halves"", ""frozen spinach"", ""part-skim mozzarella cheese"", ""parmesan cheese"", ""parmesan cheese"", ""light butter"", ""dried oregano"", ""dried thyme"", ""dried basil"", ""garlic powder"")",,,391.1,16.9,9.7,116.1,656.5,12.3,3.6,2.5,47.9,4.0,
1259,The Best Chicken Breasts,2345,eHelen,PT3H,PT10M,PT3H10M,2005-08-19T15:45:00Z,"This is my version of the well known chicken breasts with dried beef!I have altered it, using either fat free or low fat ingredients where possible. This dish fills the house up with a fabulous aroma!  So good to come home to!",Chicken Breast,"c(""boneless skinless chicken breast halves"", ""fat free sour cream"")",5.0,1.0,219.9,5.1,1.6,93.3,573.9,7.0,0.0,3.6,34.7,6.0,
1260,Veat &quot; Chicken&quot; Fajitas,2867,Lil_Leopard,PT30M,PT20M,PT50M,2005-08-20T12:16:00Z,Make and share this Veat &quot; Chicken&quot; Fajitas recipe from Food.com.,Beans,"c(""water"", ""yellow onion"", ""bell peppers"", ""garlic"", ""vegetarian chicken pieces"", ""cooked brown rice"", ""salsa"", ""flour tortilla"")",5.0,1.0,78.9,1.1,0.2,0.0,128.2,15.6,1.6,1.5,2.0,,
1261,Blueberry French Toast Cobbler,836,vlynn,PT30M,PT8H,PT8H30M,2005-08-20T12:47:00Z,Make and share this Blueberry French Toast Cobbler recipe from Food.com.,Breakfast,"c(""eggs"", ""milk"", ""vanilla"", ""baking powder"", ""unsweetened frozen blueberries"", ""sugar"", ""butter"", ""margarine"", ""cornstarch"", ""cinnamon"", ""butter"", ""margarine"")",5.0,1.0,533.8,13.8,5.9,159.1,763.6,88.2,6.5,27.1,14.8,,
1262,Beef With Root Beer Sauce Sandwich Crock Pot,2494,TERRY B.,PT8H,PT1H,PT9H,2005-08-20T13:42:00Z,Make and share this Beef With Root Beer Sauce Sandwich Crock Pot recipe from Food.com.,Lunch/Snacks,"c(""beef"", ""salt"", ""black pepper"", ""garlic cloves"", ""chili sauce"")",,,1787.8,162.7,67.2,224.7,1160.2,54.1,4.3,25.2,23.9,6.0,
1263,Egg Roll Cholent,2528,lewyn,PT16H,PT5M,PT16H5M,2005-08-22T21:46:00Z,"Cholent mixed with egg rolls- I tried it without thinking one day, and much to my surprise people liked it.",One Dish Meal,"""black beans""",,,108.1,0.4,0.1,0.0,0.8,19.4,7.1,0.0,7.3,4.0,
1264,Chicken Panang,2560,ChefDebs,PT20M,PT10M,PT30M,2005-08-22T22:16:00Z,"The owners of our favorite Thai restaurant decided to return to Bangkok, Before she left she very kindly shared her recipes with me.",Chicken Breast,"c(""chicken breast"", ""coconut milk"", ""red curry paste"", ""fresh lime leaves"", ""sugar"")",4.0,6.0,605.5,37.8,20.3,148.0,316.1,13.7,1.9,10.0,52.0,2.0,
1265,Golden-Sweet Mashed Potatoes,2956,pink soprano,PT15M,PT5M,PT20M,2005-08-26T23:24:00Z,"a great side for turkey or cajun style fried fish.... also wonderful with gravy for a light dinner or lunch. Leftovers can be used to make a wonderful soup, that recipe coming soon",Lunch/Snacks,"c(""sweet potatoes"", ""sea salt"", ""sweet creamy butter"")",,,452.2,4.5,2.5,10.3,213.4,93.9,11.1,9.7,10.1,,
1266,Patate E Pomodori Al Forno,2624,kymgerberich,PT1H,PT25M,PT1H25M,2005-08-29T19:36:00Z,Make and share this Patate E Pomodori Al Forno recipe from Food.com.,Potato,"c(""onions"", ""potatoes"", ""tomatoes"", ""olive oil"", ""parmesan cheese"", ""sharp cheddar cheese"", ""basil leaves"", ""water"")",5.0,1.0,342.9,18.6,4.8,14.7,269.8,35.2,5.0,5.5,10.7,6.0,
1267,Caramel Apple Pastries,1334,JackieMarie,PT15M,PT20M,PT35M,2005-08-30T22:43:00Z,Make and share this Caramel Apple Pastries recipe from Food.com.,Dessert,"c(""baking apples"", ""phyllo pastry"")",5.0,2.0,413.2,4.9,1.2,0.4,511.8,89.0,5.6,16.7,6.4,4.0,
1268,James 's Blackberry Cowboy,1443,Dienia B.,,PT5M,PT5M,2005-08-30T23:24:00Z,Make and share this James 's Blackberry Cowboy recipe from Food.com.,Beverages,"""blackberry brandy""",5.0,1.0,189.9,0.1,0.0,0.0,20.1,48.6,0.0,42.4,0.3,1.0,
1269,Peach Sorbet,998,Kree6528,PT3H,PT15M,PT3H15M,2005-08-30T23:58:00Z,"Peaches and Amaretto in a sorbet... yum. This is an easy recipe that doesn't require an ice cream maker. As a bonus, it's completely fat free! It's from Peach Perfect by Sherri Eldridge. Cooking time includes freezing time.",Frozen Desserts,"c(""fresh lemon juice"", ""sugar"", ""amaretto liqueur"")",4.0,3.0,135.6,0.2,0.0,0.0,0.2,35.1,1.4,32.7,0.9,8.0,
1270,Easy Italian Tomato Zucchini,1241,Kittencalrecipezazz,PT30M,PT35M,PT1H5M,2005-09-02T21:53:00Z,This is easy and just so good! This recipe makes lots. The onions and garlic can be saut&eacute;ed hours in advance.,Onions,"c(""zucchini"", ""parmesan cheese"", ""onions"", ""minced garlic cloves"", ""butter"", ""tomatoes"", ""tomato paste"", ""oregano"", ""wine vinegar"", ""parmesan cheese"")",4.5,4.0,263.5,19.8,6.3,18.9,157.1,19.5,5.1,10.2,6.3,,
1271,Neapolitan Pizza Sauce,2236,Queen Dragon Mom,,PT5M,PT5M,2005-09-03T06:45:00Z,Make and share this Neapolitan Pizza Sauce recipe from Food.com.,Sauces,"c(""roma tomatoes"", ""olive oil"", ""salt"", ""dry oregano"")",,,49.3,3.6,0.5,0.0,586.5,4.2,1.4,2.7,0.9,,4 pizzas
1272,Norwegian Meatballs With Spiced Cream Sauce,820,Rita1652,PT30M,PT20M,PT50M,2005-09-06T19:11:00Z,Make and share this Norwegian Meatballs With Spiced Cream Sauce recipe from Food.com.,Veal,"c(""butter"", ""onion"", ""egg"", ""ground allspice"", ""white pepper"", ""ground beef"", ""all-purpose flour"", ""ground allspice"")",4.5,2.0,168.5,11.5,5.8,71.5,273.4,5.2,0.5,0.6,10.7,10.0,30 meatballs
1273,Tasty Flounder,2618,Oolala,PT8M,PT5M,PT13M,2005-09-08T10:57:00Z,From Favorite Seafood Recipes of the Eastern Shore.  Only 3 &quot;staple&quot; ingredients and the fish fillets!  &quot;Quick and easy&quot; comes to mind.,Very Low Carbs,"c(""flounder fillets"", ""ketchup"", ""mayonnaise"", ""soy sauce"")",4.0,4.0,199.8,4.5,0.8,83.6,818.1,5.1,0.1,3.2,33.2,,
1274,Salmon Fillets With Pecan Crunch Topping,2877,Expat in Holland,PT10M,PT15M,PT25M,2005-09-11T21:06:00Z,This recipe came from Southern Living. It is a tasty quick recipe for salmon. Those who like pecans will like this topping.,Fruit,"c(""salmon fillets"", ""Dijon mustard"", ""butter"", ""honey"", ""pecans"", ""parsley"", ""salt"", ""pepper"", ""lemon slice"")",4.0,3.0,531.1,22.2,5.9,180.6,388.9,15.2,1.3,9.5,65.4,4.0,
1275,Swedish Country Style Scrambled Eggs,227,LAURIE,PT15M,PT5M,PT20M,2005-09-11T21:59:00Z,This recipe came from the worn out cookbook of my former neighbor whose parents came from Sweden.  When she died I got all her cookbooks so there are some authentic recipes to be found.  I have yet to try these but believe me she was a great cook!,Breakfast,"c(""butter"", ""flour"", ""milk"", ""eggs"", ""salt"", ""pepper"")",4.5,7.0,247.6,16.0,7.6,346.2,781.6,10.7,0.1,0.6,14.9,4.0,
1276,Roast Chicken With Plantains and Onions,992,justcallmetoni,PT40M,PT25M,PT1H5M,2005-09-12T15:16:00Z,"Serious comfort food here.  Well seasoned chicken with tender, carmelized onions and plaintains. I like to remove the skin after cooking, not before, in order to keep the chicken moist during baking. While we prefer breasts and thighs, you can use whichever pieces you prefer. I've done some minor revisions to this recipe from Canadian Living.",Chicken,"c(""hot paprika"", ""paprika"", ""ground cumin"", ""pepper"", ""salt"", ""chicken breasts"", ""plantains"", ""garlic cloves"", ""onions"", ""chicken broth"", ""white wine"", ""limes"")",4.5,7.0,541.3,24.0,6.5,145.3,407.3,32.9,3.7,13.7,49.8,,
1277,Roasted Pepper Vegetarian Chili,606,Pa. Hiker,PT8H,PT1H,PT9H,2005-09-12T19:15:00Z,"The roasted peppers sets this chili apart. Mildly spicy, but with a full flavor - you won't miss the meat! Great for vegetarians, or during Lent. This recipe is made for a slow-cooker, as it allows the full flavor to develop.",Peppers,"c(""green bell peppers"", ""red bell peppers"", ""onion"", ""green chilies"", ""zucchini"", ""garlic cloves"", ""chili powder"", ""dried oregano"", ""cumin"", ""crushed tomatoes"", ""diced tomatoes"", ""garbanzo beans"", ""pinto beans"", ""black beans"")",4.5,2.0,511.4,3.8,0.6,0.0,827.9,100.5,28.9,16.4,26.5,4.0,16 oz servings
1278,Luscious Pears in Raspberry Sauce,622,COOKGIRl,PT20M,PT10M,PT30M,2005-09-13T17:54:00Z,"From Vegetarian Times, this simple and elegant dessert is a snap to throw together. Begin with the best ingredients and you'll end with a delicious dessert. Sometimes pumpkin pie is too heavy for the Thanksgiving meal and this recipe fits the bill perfectly. Experiment with another flavor of jam if you choose.",Dessert,"c(""bosc pears"", ""bartlett pears"", ""mirin"", ""nutmeg"", ""cardamom"", ""vanilla pod"", ""salt"", ""of fresh mint"")",5.0,1.0,97.0,0.1,0.0,0.0,61.8,24.5,2.8,16.4,0.5,6.0,
1279,Szechuan Orange Beef (Stir-Fry),1666,littleturtle,PT8M,PT40M,PT48M,2005-09-15T19:39:00Z,Make and share this Szechuan Orange Beef (Stir-Fry) recipe from Food.com.,Lunch/Snacks,"c(""beef steak"", ""dark soy sauce"", ""rice wine"", ""dry sherry"", ""gingerroot"", ""cornstarch"", ""szechuan peppercorns"", ""dark soy sauce"", ""salt"", ""sugar"", ""garlic cloves"")",4.5,4.0,149.8,12.9,2.1,0.0,837.0,6.9,0.4,3.7,1.5,5.0,
1280,Mint Hamburgers,3032,Cocinero,PT25M,PT20M,PT45M,2005-09-19T15:36:00Z,"My father pulled a handfull of mint and tossed it in his hamburger meat one day, mom wailed he would ruin it! That was 30 years ago and they are still cooking them today.",Lunch/Snacks,"c(""lean ground beef"", ""onion"", ""garlic cloves"", ""kosher salt"", ""fresh ground black pepper"", ""of fresh mint"")",,,408.9,22.8,9.2,147.4,152.5,2.1,0.7,0.5,45.8,,
1281,Italian Herb Bread,1069,MarieRynr,PT30M,PT2H,PT2H30M,2005-09-22T18:33:00Z,I have had this recipe for years.  I think I got it out of Women's Day magazine.  It is quite different than the usual shredded wheat bread and has long been one of our favorites.  We really like it with Pasta.,Yeast Breads,"c(""milk"", ""margarine"", ""sugar"", ""salt"", ""egg"", ""flour"")",5.0,2.0,998.4,31.5,7.8,122.8,1530.4,156.6,8.2,25.8,25.4,,2 loaves
1282,Corn Chowder,2718,MsHop808,PT30M,PT15M,PT45M,2005-09-22T19:11:00Z,"This is no gourmet meal, just quick and easy.  My family loves it, served with a nice green salad and some warm french bread.",Chowders,"c(""yellow onion"", ""bacon"", ""whole kernel corn"", ""baking potatoes"", ""evaporated milk"", ""pepper"")",,,819.1,42.5,14.8,63.3,2217.1,94.3,6.8,11.4,22.8,,
1283,Rosehip Syrup,2069,Sherrie-pie,PT1M,PT1H,PT1H1M,2005-09-23T10:41:00Z,"In South Africa, I used to give my babies Rosy Cheer - a drink made from rosehips. It's full of vitamin C. To my surprise, no one in the UK had ever heard of it, although it apparently was a staple during the war years.  I downloaded this recipe for my files from Irish secrets.  I haven't got around to collecting the rosehips yet, but if this is the same, it gets diluted with water.  As I haven't made it, the quantities, preparation time and cooking time are all guesses.",Beverages,"c(""sugar"", ""water"")",,,580.5,0.0,0.0,0.0,19.8,150.0,0.0,149.9,0.0,,3 litres
1284,Snow Crab With Sauce,3029,Dari Donovan,PT10M,PT10M,PT20M,2005-09-23T12:43:00Z,Make and share this Snow Crab With Sauce recipe from Food.com.,Crab,"c(""onions"", ""garlic clove"", ""margarine"", ""tomato sauce"", ""catsup"", ""oregano"")",,,209.9,5.0,0.9,93.5,1416.9,7.6,1.0,6.1,32.6,4.0,
1285,Lemon Pepper Green Beans,1202,Redneck Epicurean,PT1H,PT10M,PT1H10M,2005-09-23T16:51:00Z,"These green beans will put a pucker on your face!  They definitely have a whang to them.  My uncle Don is a very VERY picky eater and he ate half the pan, so they must be pretty good.  You can also adjust the heat to these babies and if you happen to catch canned vegetables on sale (if you're not into canning your own), it's a great way to serve an alternative to plain ole green beans or that mushroom casserole everyone makes at the holidays.",Vegetable,"c(""lemons"", ""black pepper"", ""green beans"", ""salt"")",4.5,3.0,43.6,0.3,0.1,0.0,8.0,13.3,6.1,1.5,2.6,,
1286,"Lobster Salad ( With Orange, Dill and Capers)",2618,Oolala,,PT10M,PT10M,2005-09-23T21:17:00Z,"From Country Weekend Entertaining: Seasonal Recipes from Loaves and Fishes and the Bridgehampton Inn, by Anna Pump with Gen LeRoy.",Lunch/Snacks,"c(""lobster meat"", ""mayonnaise"", ""lemon juice"", ""salt"", ""fresh ground black pepper"", ""capers"", ""dill"")",,,243.8,11.1,1.7,142.6,984.0,8.1,0.1,1.9,27.1,4.0,
1287,Cranberry Sauce,3056,Taylor G.,PT10M,PT0S,PT10M,2005-09-23T21:22:00Z,Make and share this Cranberry Sauce recipe from Food.com.,Sauces,"c(""ocean spray cranberries"", ""water"", ""sugar"", ""orange zest"")",,,77.7,0.0,0.0,0.0,1.0,20.2,1.3,17.8,0.1,12.0,
1288,Creamy Salmon Florentine,2618,Oolala,PT15M,PT15M,PT30M,2005-09-23T21:30:00Z,"From the North American Lobster Co., Carlstadt from Amy Goffio.  This makes 2 servings so you may need to double and so on...",Spinach,"c(""salmon fillets"", ""butter"", ""fresh spinach"", ""shallot"", ""heavy cream"", ""mozzarella cheese"", ""kosher salt"", ""white pepper"")",5.0,3.0,1152.4,90.0,51.8,402.8,664.1,29.7,5.4,2.1,60.7,2.0,
1289,Quiche to Go (Adapted from South Beach Diet),2250,TheDiva1959,PT20M,PT20M,PT40M,2005-09-24T14:59:00Z,"I like to call these 'Cheesy Goodness'.  I'm telling you these are really great!!  Now I confess I put in more veggies than they suggest on SBD and SBD uses egg substitute but, man, are they good!!  My family had them for breakfast at Thanksgiving last year.  You know, when your rushing aroung trying to prepare stuff and want to eat very light.  They LOVED them!       NOTES: Make sure you really spray entire cup and use FOIL baking cups.  Paper cups don't hold up.

Can be frozen and reheated in the microwave or toaster oven. 

Any combination of appropriate vegetables and cheeses and protein may be used.

If using fresh spinach use 1 (one) pound well rinsed and blanched.",Savory Pies,"c(""frozen chopped spinach"", ""eggs"", ""cheese"", ""bell pepper"", ""onion"", ""turkey sausage"", ""bacon"", ""carrot"")",5.0,4.0,137.2,8.5,3.8,195.0,243.1,4.7,1.7,1.1,10.9,6.0,6 mini quiches
1290,Anaheim Shrimp Scampi,1819,Sheynath,PT10M,PT20M,PT30M,2005-09-24T15:30:00Z,Make and share this Anaheim Shrimp Scampi recipe from Food.com.,One Dish Meal,"c(""raw shrimp"", ""white wine"", ""asiago cheese"", ""avocado"", ""spaghetti squash"", ""butter"", ""garlic"", ""red onions"", ""parsley"", ""garlic powder"", ""kosher salt"", ""black pepper"", ""white pepper"", ""Worcestershire sauce"")",5.0,1.0,523.0,34.3,16.4,233.8,2139.4,31.6,3.6,1.0,26.9,4.0,
1291,Maple Apple Cinnamon Cake,2834,Redsie,PT40M,PT15M,PT55M,2005-09-24T20:29:00Z,"What can be better than apple and cinnamon?  Apple, cinnamon and maple syrup!  This is a delicious light apple coffee cake.",Dessert,"c(""brown sugar"", ""ground cinnamon"", ""egg"", ""unsweetened applesauce"", ""maple syrup"", ""low-fat yogurt"", ""vanilla"", ""flour"", ""baking powder"", ""baking soda"", ""apple"", ""granulated sugar"", ""flour"", ""icing sugar"", ""maple syrup"", ""water"")",5.0,5.0,217.0,5.2,0.8,13.7,134.0,40.1,0.9,24.5,3.0,16.0,1 cake
1292,Chinese Chicken Flavored Ramen Noodles Cole Slaw,1003,BeachGirl,,PT15M,PT15M,2005-09-27T14:28:00Z,"Mother gave me this recipe 40 years ago, and we still love it.  The oil and vinegar, mixed with the Ramen noodle flavor packet,  make a light dressing for this luscious salad which keeps well.  Great for buffets and covered-dish suppers!",Vegetable,"c(""savoy cabbage"", ""spring onions"", ""craisins"", ""celery seed"", ""canola oil"", ""Splenda sugar substitute"", ""sugar"", ""apple cider vinegar"", ""salt"", ""black pepper"", ""low-sodium instant chicken bouillon granules"")",4.0,2.0,195.4,14.3,1.8,0.0,281.2,13.9,3.3,3.0,5.0,,2 quarts
1293,Sage Biscuits,2043,Simply Chris,PT12M,PT10M,PT22M,2005-09-28T14:48:00Z,"Adapted from a Whole Foods Market recipe.  These are hearty bisquits that go well with soups and stews.  These are lower fat than the original, but they still taste best if you use real butter not margarine.",Breads,"c(""1% low-fat milk"", ""egg substitute"", ""all-purpose flour"", ""whole wheat flour"", ""baking powder"", ""baking soda"", ""salt"", ""fresh sage"", ""black pepper"", ""unsalted butter"")",5.0,3.0,183.2,12.1,7.5,31.1,375.2,16.1,1.6,0.6,3.6,12.0,12 biscuits
1294,Diabetic Spiced Purple Plums,2963,Bluenoser,PT5M,PT5M,PT10M,2005-09-28T17:30:00Z,Make and share this Diabetic Spiced Purple Plums recipe from Food.com.,Dessert,"c(""purple plums"", ""water"", ""clove"", ""bay leaf"", ""cinnamon stick"", ""sugar substitute"")",,,80.0,0.4,0.0,0.0,1.2,19.8,1.9,17.3,1.0,2.0,
1295,Snicker Salad,2808,Freddym,,PT15M,PT15M,2005-09-28T18:23:00Z,"Quick and easy dessert that everyone loves.  Great the day it's made, but even better if left in the fridge overnight allowing all the caramel to ooze out.",Dessert,"c(""Cool Whip"", ""tart apples"", ""instant vanilla pudding"", ""milk"")",5.0,1.0,631.2,26.8,17.4,12.2,517.5,93.4,4.7,78.9,7.3,,
1296,Ranch Style Chicken Chowder,459,Punky Julster,PT30M,PT15M,PT45M,2005-09-28T18:43:00Z,"Source: hometown cooking.  
Be careful when working with hot peppers.  Wear latex gloves to avoid getting the oils on your hands.",Chowders,"c(""boneless skinless chicken breast half"", ""margarine"", ""butter"", ""sweet potato"", ""onion"", ""serrano chili pepper"", ""ground coriander"", ""ground cumin"", ""chicken broth"", ""hominy"", ""frozen whole kernel corn"", ""fresh cilantro"", ""sour cream"")",,,319.5,9.1,1.8,65.8,947.6,25.0,4.1,5.0,32.3,,
